Page Number,Text,Company_Type,City,County,Company_Name,Address,Building,Full_Address,Latitude,Longitude
13,"McGuire  Connolly, 4507 White Ple ave.",Real Estate,New York,New York,"McGuire  Connolly,",4507 White Ple ave.,,"4507 White Ple ave., New York, New York",,
13,"McGuatv pani Co., 29 W. 34th",Real Estate,New York,New York,"McGuatv pani Co.,",29 W. 34th,,"29 W. 34th, New York, New York",40.7493953,-73.9864003
13,"M. McHale, 642 W. 1624",Real Estate,New York,New York,"M. McHale,",642 W. 1624,,"642 W. 1624, New York, New York",40.7131288,-73.3453815
13,"Chaa, J. MoKenna, 147 4th ave.",Real Estate,New York,New York,"Chaa, J. MoKenna,",147 4th ave.,,"147 4th ave., New York, New York",40.67936125,-73.98136815000001
13,"McKeon Rity Co, 4183 W. 25th",Real Estate,New York,New York,"McKeon Rity Co,",4183 W. 25th,,"4183 W. 25th, New York, New York",40.744308849999996,-73.99273754210674
13,"McKinley Rity  Con, Co.. 492 Convent",Real Estate,New York,New York,"McKinley Rity  Con, Co..",492 Convent,,"492 Convent, New York, New York",41.0546601,-73.9794502
13,"McKnight Realty Co., 47 5th ave.",Real Estate,New York,New York,"McKnight Realty Co.,",47 5th ave.,,"47 5th ave., New York, New York",40.73425765,-73.9944757397594
13,Wm. B. McLain Rity Co.. 47 W. 84th,Real Estate,New York,New York,Wm. B. McLain Rity Co..,47 W. 84th,,"47 W. 84th, New York, New York",40.78501715,-73.97227645937099
13,"Wm. J. McLaren, 56 Manhattan ave.",Real Estate,New York,New York,"Wm. J. McLaren,",56 Manhattan ave.,,"56 Manhattan ave., New York, New York",40.796289,-73.9630076
13,"Thos. F. Mclaughlin, 2687 Broadway",Real Estate,New York,New York,"Thos. F. Mclaughlin,",2687 Broadway,,"2687 Broadway, New York, New York",40.79876233333333,-73.968923
13,"McLernon Rity  Constr. Co., 128 W.",Real Estate,New York,New York,"McLernon Rity  Constr. Co.,",128 W.,,"128 W., New York, New York",,
13,Fordham rd,Real Estate,New York,New York,Fordham rd,,,,,
13,"McLernon Rity  Con. Co., 2337 Andrews",Real Estate,New York,New York,"McLernon Rity  Con. Co.,",2337 Andrews,,"2337 Andrews, New York, New York",,
13,"B. D. McMannus, 189 Broadway",Real Estate,New York,New York,"B. D. McMannus,",189 Broadway,,"189 Broadway, New York, New York",40.667356,-73.72641819460424
13,"Thos. MoManus  Son, 46 BH 42a",Real Estate,New York,New York,"Thos. MoManus  Son,",46 BH 42a,,"46 BH 42a, New York, New York",,
13,"Hugh McMaater, 81 Fulton",Real Estate,New York,New York,"Hugh McMaater,",81 Fulton,,"81 Fulton, New York, New York",43.05627,-74.33724624691358
13,"Geo. V. McNally, 47 W. 34th",Real Estate,New York,New York,"Geo. V. McNally,",47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
13,"F. J. eric Jerome ave., Frdhm rd",Real Estate,New York,New York,"F. J. eric Jerome ave., Frdhm rd",,,,,
13,"McRickard  Co., 2444 Jerome ave.",Real Estate,New York,New York,"McRickard  Co.,",2444 Jerome ave.,,"2444 Jerome ave., New York, New York",40.58856071269488,-73.94693279510022
13,"P. Moree ee Sons, 974 Rogers pl.",Real Estate,New York,New York,"P. Moree ee Sons,",974 Rogers pl.,,"974 Rogers pl., New York, New York",40.82310291685204,-73.89772241879771
13,"McVickar Co., 150 Broadway",Real Estate,New York,New York,"McVickar Co.,",150 Broadway,,"150 Broadway, New York, New York",40.70920665,-74.01004770260013
13,MoeVickarGalllard RityCo.. 42 Brdway,Real Estate,New York,New York,MoeVickarGalllard RityCo..,42 Brdway,,"42 Brdway, New York, New York",,
13,"Maas, Blum  Co., 59 W. 109th",Real Estate,New York,New York,"Maas, Blum  Co.,",59 W. 109th,,"59 W. 109th, New York, New York",40.80101465,-73.96063870875864
13,"Wm. Meas, 81 W. 21let",Real Estate,New York,New York,"Wm. Meas,",81 W. 21let,,"81 W. 21let, New York, New York",,
13,Webster B. Mabie  Co.. 1178 Broadway,Real Estate,New York,New York,Webster B. Mabie  Co..,1178 Broadway,,"1178 Broadway, New York, New York",40.7453494,-73.9885661
13,"Bernard J. MacCorry, 98 William",Real Estate,New York,New York,"Bernard J. MacCorry,",98 William,,"98 William, New York, New York",43.0658445,-76.9906794
13,"J. W. Macdonald, 845 5th ave,",Real Estate,New York,New York,"J. W. Macdonald,","845 5th ave,",,"845 5th ave,, New York, New York",40.7683951,-73.9697848
13,"Ranald HB. Macdonald, 7th ave.  33d",Real Estate,New York,New York,"Ranald HB. Macdonald,",7th ave.  33d,,"7th ave.  33d, New York, New York",40.80943184557902,-73.94789719385788
13,"Frank J. MacKain, Broadway  70th",Real Estate,New York,New York,"Frank J. MacKain, Broadway",70th,,"70th, New York, New York",43.08471685,-78.98525645275741
13,Geo. D. Mackay. 47 W. 34th,Real Estate,New York,New York,Geo. D. Mackay.,47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
13,"P. W. MacKenzie, 500 5th ave.",Real Estate,New York,New York,"P. W. MacKenzie,",500 5th ave.,,"500 5th ave., New York, New York",40.7539205,-73.98118169816303
13,"ee Davies, 67 Wall",Real Estate,New York,New York,"ee Davies,",67 Wall,,"67 Wall, New York, New York",42.935197,-76.57759079793028
13,"EB D. MacMannus, 189 Broadway",Real Estate,New York,New York,"EB D. MacMannus,",189 Broadway,,"189 Broadway, New York, New York",40.667356,-73.72641819460424
13,Macray  Rosenthal. 88 Park row,Real Estate,New York,New York,Macray  Rosenthal.,88 Park row,,"88 Park row, New York, New York",40.71213146292391,-74.00591203553462
13,"Madison Ave. Real Est. Co., 18 E 60tn",Real Estate,New York,New York,"Madison Ave. Real Est. Co.,",18 E 60tn,,"18 E 60tn, New York, New York",,
13,"Madison Holding Co., 88 Canal",Real Estate,New York,New York,"Madison Holding Co.,",88 Canal,,"88 Canal, New York, New York",41.4512997,-74.6072135
13,"Madison Sq. Mortgage Co., 265 7th ave",Real Estate,New York,New York,"Madison Sq. Mortgage Co.,",265 7th ave,,"265 7th ave, New York, New York",40.879400849999996,-73.14840268148166
13,"W. 8. Madison, 149 Broadway",Real Estate,New York,New York,W.,"8. Madison, 149 Broadway",,"8. Madison, 149 Broadway, New York, New York",,
13,Madoc Realty Co. Times building. ‘,Real Estate,New York,New York,Madoc Realty Co. Times building. ‘,, Times building,"Times building, New York, New York",40.75589455,-73.98967425036729
13,"Percy B. Maroniale, 170 Broadway",Real Estate,New York,New York,"Percy B. Maroniale,",170 Broadway,,"170 Broadway, New York, New York",40.7095005,-74.00972157168472
13,"Maguire  Co., 229 W. 74th",Real Estate,New York,New York,"Maguire  Co.,",229 W. 74th,,"229 W. 74th, New York, New York",40.7805807,-73.9819851
13,"John F. Maher, 2093 Tiebout ave",Real Estate,New York,New York,"John F. Maher,",2093 Tiebout ave,,"2093 Tiebout ave, New York, New York",40.8527687,-73.89925400112044
13,"Chas. G. Maehier, 63 Leonard",Real Estate,New York,New York,"Chas. G. Maehier,",63 Leonard,,"63 Leonard, New York, New York",40.9912845,-73.6689926
13,"F. G. Mahimann, 112 W. 42d",Real Estate,New York,New York,"F. G. Mahimann,",112 W. 42d,,"112 W. 42d, New York, New York",,
14,W YORK CITY—Continued.,Real Estate,New York,New York,W YORK CITY—Continued.,,,,,
14,"Geo. F. Mahnken  Co., 3648 Broadway",Real Estate,New York,New York,"Geo. F. Mahnken  Co.,",3648 Broadway,,"3648 Broadway, New York, New York",40.829871000000004,-73.94781649999999
14,"Maiden Lane Rity Co., 15 Malden lane",Real Estate,New York,New York,"Maiden Lane Rity Co.,",15 Malden lane,,"15 Malden lane, New York, New York",42.59044085714286,-73.82850571428571
14,"Gottlieb Mater, 496 2d ave",Real Estate,New York,New York,"Gottlieb Mater,",496 2d ave,,"496 2d ave, New York, New York",,
14,"John L. Majne, 220 Broadway",Real Estate,New York,New York,"John L. Majne,",220 Broadway,,"220 Broadway, New York, New York",40.66638965,-73.72739895018498
14,"F. B Mainhart, 217 W. 125th",Real Estate,New York,New York,"F. B Mainhart,",217 W. 125th,,"217 W. 125th, New York, New York",40.57624804668089,-73.84409236732897
14,"Bernhard Mainzer, 201 W. 117th",Real Estate,New York,New York,"Bernhard Mainzer,",201 W. 117th,,"201 W. 117th, New York, New York",40.8041115,-73.9522787
14,"Malaga Realty  Dev. Co., 302 Broadway",Real Estate,New York,New York,"Malaga Realty  Dev. Co.,",302 Broadway,,"302 Broadway, New York, New York",40.6340109,-74.1172408165263
14,"W. Malcolm, 6 B, 420",Real Estate,New York,New York,"W. Malcolm,","6 B, 420",,"6 B, 420, New York, New York",,
14,Manasquan Realty Co.. 47 W. 34th,Real Estate,New York,New York,Manasquan Realty Co..,47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
14,"H. Mandel, 35 Nassau",Real Estate,New York,New York,"H. Mandel,",35 Nassau,,"35 Nassau, New York, New York",40.6570421,-73.72335981246079
14,"Alex H, Mandeltort, 41 Park row",Real Estate,New York,New York,"Alex H, Mandeltort,",41 Park row,,"41 Park row, New York, New York",40.711599199999995,-74.00621595055304
14,"Jos. H. Mandiebaum, 34 Pine",Real Estate,New York,New York,"Jos. H. Mandiebaum,",34 Pine,,"34 Pine, New York, New York",42.07622725601977,-73.59779586712037
14,"pene  Little, 160 Broadway",Real Estate,New York,New York,"pene  Little,",160 Broadway,,"160 Broadway, New York, New York",40.70937965,-74.0100296338982
14,"Manhasset Park Co., 68 Wililam",Real Estate,New York,New York,"Manhasset Park Co.,",68 Wililam,,"68 Wililam, New York, New York",,
14,"Mashattan Center Co., 642 5th ave.",Real Estate,New York,New York,"Mashattan Center Co.,",642 5th ave.,,"642 5th ave., New York, New York",40.75934683333333,-73.97673525
14,"Manhattan Island Realty Co, Findlay",Real Estate,New York,New York,"Manhattan Island Realty Co, Findlay",,,,,
14,ave.  166th,Real Estate,New York,New York,ave.,166th,,"166th, New York, New York",40.8262122,-73.89969889230973
14,"Manhattan Lease Co., 149 Church",Real Estate,New York,New York,"Manhattan Lease Co.,",149 Church,,"149 Church, New York, New York",43.1741895,-78.695355
14,"Manhattan Mutual Rity Co., 240 Bdwuay",Real Estate,New York,New York,"Manhattan Mutual Rity Co.,",240 Bdwuay,,"240 Bdwuay, New York, New York",,
14,"Manhattan Properties Co., 347 6th ave.",Real Estate,New York,New York,"Manhattan Properties Co.,",347 6th ave.,,"347 6th ave., New York, New York",40.670809500000004,-73.98133519964733
14,"Manhattan Real Est. Assn, 309 Broadway",Real Estate,New York,New York,"Manhattan Real Est. Assn,",309 Broadway,,"309 Broadway, New York, New York",40.633855249999996,-74.11682965994565
14,"Manhattan Real Estate Co., 303 5th ave.",Real Estate,New York,New York,"Manhattan Real Estate Co.,",303 5th ave.,,"303 5th ave., New York, New York",40.7465008,-73.98545898266104
14,"Menbetten R. Eat.  Ins. Agcy, 12 W.",Real Estate,New York,New York,"Menbetten R. Eat.  Ins. Agcy,",12 W.,,"12 W., New York, New York",,
14,Manhattan Rity Appralaers. 417 Gth ave.,Real Estate,New York,New York,Manhattan Rity Appralaers.,417 Gth ave.,,"417 Gth ave., New York, New York",,
14,"A. Manheimer, 216 B. 60th",Real Estate,New York,New York,"A. Manheimer,",216 B. 60th,,"216 B. 60th, New York, New York",40.61963635410215,-73.9833058903092
14,"Manhelmer Bros, 204 W. 84th",Real Estate,New York,New York,"Manhelmer Bros,",204 W. 84th,,"204 W. 84th, New York, New York",40.7864253,-73.97670707075872
14,"Saml 8. Manheimer, 804 B. Broadway",Real Estate,New York,New York,Saml,"8. Manheimer, 804 B. Broadway",,"8. Manheimer, 804 B. Broadway, New York, New York",,
14,"Samuel Mann, 184 Grand",Real Estate,New York,New York,"Samuel Mann,",184 Grand,,"184 Grand, New York, New York",42.110284300000004,-75.95655166734694
14,"Maxwell S. Mannes, 186 Broadway",Real Estate,New York,New York,"Maxwell S. Mannes,",186 Broadway,,"186 Broadway, New York, New York",40.7096585,-73.96212999988416
14,"Edgar A. Manning, 489 6th ave.",Real Estate,New York,New York,"Edgar A. Manning,",489 6th ave.,,"489 6th ave., New York, New York",40.6664516,-73.98496645
14,"H. C, Mapes  Co., 1469 Wmabge rd",Real Estate,New York,New York,"H. C, Mapes  Co.,",1469 Wmabge rd,,"1469 Wmabge rd, New York, New York",,
14,"Harris Maran  Son, 826 Kelly",Real Estate,New York,New York,"Harris Maran  Son,",826 Kelly,,"826 Kelly, New York, New York",40.913398900000004,-73.12918445
14,"Rocco M, Marasco, 298 Mott",Real Estate,New York,New York,"Rocco M, Marasco,",298 Mott,,"298 Mott, New York, New York",40.72455,-73.994129
14,"Ignatz, Margaretten, 372 B. 4th",Real Estate,New York,New York,"Ignatz, Margaretten,",372 B. 4th,,"372 B. 4th, New York, New York",40.840091,-73.1097155
14,"dw. Margolies, 1446 Broadway",Real Estate,New York,New York,"dw. Margolies,",1446 Broadway,,"1446 Broadway, New York, New York",40.687847649999995,-73.9195696
14,"Louis Marinell, 915 B. 229th",Real Estate,New York,New York,"Louis Marinell,",915 B. 229th,,"915 B. 229th, New York, New York",40.675230791896794,-73.74199223397572
14,"Mrs. Irma Markiewiex, 201 W. 117th",Real Estate,New York,New York,"Mrs. Irma Markiewiex,",201 W. 117th,,"201 W. 117th, New York, New York",40.8041115,-73.9522787
14,"A C.  L A. Marks, 116 Broadway",Real Estate,New York,New York,"A C.  L A. Marks,",116 Broadway,,"116 Broadway, New York, New York",40.66987985,-73.7261323
14,"Alfred Marks Rity Co., 156 6th ave.",Real Estate,New York,New York,"Alfred Marks Rity Co.,",156 6th ave.,,"156 6th ave., New York, New York",40.6771988,-73.9770462072531
14,"Alfred BE. Marling, 21 Liberty",Real Estate,New York,New York,"Alfred BE. Marling,",21 Liberty,,"21 Liberty, New York, New York",41.8001966,-74.7494655
14,"J. Prankiin Maroney, 229 Broadway",Real Estate,New York,New York,"J. Prankiin Maroney,",229 Broadway,,"229 Broadway, New York, New York",42.691707300000004,-73.72440835335195
14,"Sam T. Marrow, 237 W. 68d",Real Estate,New York,New York,"Sam T. Marrow,",237 W. 68d,,"237 W. 68d, New York, New York",,
14,"Frank Marsh, 140 Nassau",Real Estate,New York,New York,"Frank Marsh,",140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
14,"Mrs. Helen M. Marsh, 1328 Broadway",Real Estate,New York,New York,"Mrs. Helen M. Marsh,",1328 Broadway,,"1328 Broadway, New York, New York",40.6400203,-73.7000922
14,"Robert P, Marshall, 116 Broadway",Real Estate,New York,New York,"Robert P, Marshall,",116 Broadway,,"116 Broadway, New York, New York",40.66987985,-73.7261323
14,"Geo. F. Martens, 20 Veaey",Real Estate,New York,New York,"Geo. F. Martens,",20 Veaey,,"20 Veaey, New York, New York",,
14,"Henry Martens, 1216 St. Lawrence",Real Estate,New York,New York,"Henry Martens,",1216 St. Lawrence,,"1216 St. Lawrence, New York, New York",44.9473501,-74.9386434
14,"Bernard F. Martin, 65 Liberty",Real Estate,New York,New York,"Bernard F. Martin,",65 Liberty,,"65 Liberty, New York, New York",41.781777,-74.7285184
14,"Charles Grayson Martin, 252 6th ave.",Real Estate,New York,New York,"Charles Grayson Martin,",252 6th ave.,,"252 6th ave., New York, New York",40.673810599999996,-73.97945432744618
14,"Geo. W. Martin, 1947 Broadway",Real Estate,New York,New York,"Geo. W. Martin,",1947 Broadway,,"1947 Broadway, New York, New York",40.77296853846154,-73.98230676923077
14,"Samuel H. Martin, 150 Columbus ave.",Real Estate,New York,New York,"Samuel H. Martin,",150 Columbus ave.,,"150 Columbus ave., New York, New York",40.7739575,-73.9815259
14,"W. Clarence Martin, 31 W. 31st",Real Estate,New York,New York,"W. Clarence Martin,",31 W. 31st,,"31 W. 31st, New York, New York",40.74737639999999,-73.9874008587224
14,"Wm, A. Martin, 60 Broadway .",Real Estate,New York,New York,"Wm, A. Martin,",60 Broadway .,,"60 Broadway ., New York, New York",42.68026985,-73.73364800493499
14,"Martin  Schmonsees, 627 5th ave",Real Estate,New York,New York,"Martin  Schmonsees,",627 5th ave,,"627 5th ave, New York, New York",40.663290149999995,-73.99113829842344
14,Jos. B. mare. 609 Brondway,Real Estate,New York,New York,Jos. B. mare.,609 Brondway,,"609 Brondway, New York, New York",,
14,"u J. Marx, 257 Broadwey",Real Estate,New York,New York,"u J. Marx,",257 Broadwey,,"257 Broadwey, New York, New York",,
14,"Tudwig Marx, 3648 Broadway",Real Estate,New York,New York,"Tudwig Marx,",3648 Broadway,,"3648 Broadway, New York, New York",40.829871000000004,-73.94781649999999
14,"Max Marx, 138 Broadway",Real Estate,New York,New York,"Max Marx,",138 Broadway,,"138 Broadway, New York, New York",40.7101234,-73.9636585
14,"Wm. R Mason, 668 sth ave,",Real Estate,New York,New York,"Wm. R Mason,","668 sth ave,",,"668 sth ave,, New York, New York",43.1424989,-77.6042431
14,G. H. Maaten. 34 BE. sth,Real Estate,New York,New York,G. H. Maaten.,34 BE. sth,,"34 BE. sth, New York, New York",,
14,"M. J. Masteraon, 26 E. 14th",Real Estate,New York,New York,"M. J. Masteraon,",26 E. 14th,,"26 E. 14th, New York, New York",,
14,"A. H. Mathews, 82 Nassau",Real Estate,New York,New York,"A. H. Mathews,",82 Nassau,,"82 Nassau, New York, New York",40.6579227,-73.72158056598835
14,"H. B. Matthesen Co., 38 Park row",Real Estate,New York,New York,"H. B. Matthesen Co.,",38 Park row,,"38 Park row, New York, New York",40.7116774,-74.0065372
14,"A. . Matthews, 15 W. 136th",Real Estate,New York,New York,"A. . Matthews,",15 W. 136th,,"15 W. 136th, New York, New York",40.81389155,-73.93762030953482
14,"A. H. Matthews, 82 Nassau",Real Estate,New York,New York,"A. H. Matthews,",82 Nassau,,"82 Nassau, New York, New York",40.6579227,-73.72158056598835
14,"Wm. T, Matthies, 506 HB. 176th",Real Estate,New York,New York,"Wm. T, Matthies,",506 HB. 176th,,"506 HB. 176th, New York, New York",,
14,"J.  Maxwell, Broadway  139th",Real Estate,New York,New York,"J.  Maxwell, Broadway",139th,,"139th, New York, New York",40.818294583132136,-73.94289259890267
14,"Chas, erley May, 1 Beekman",Real Estate,New York,New York,"Chas, erley May,",1 Beekman,,"1 Beekman, New York, New York",41.5999036,-73.7428488
14,"Lewis H. May Co,, 47 W. 34th",Real Estate,New York,New York,"Lewis H. May Co,,",47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
14,"W. B. May, 749 6th ave. .",Real Estate,New York,New York,"W. B. May,",749 6th ave. .,,"749 6th ave. ., New York, New York",42.7804294,-73.6696633
14,"Chas. H. Maybach, 703 E. Tremont ave",Real Estate,New York,New York,"Chas. H. Maybach,",703 E. Tremont ave,,"703 E. Tremont ave, New York, New York",40.845427799999996,-73.8907954741287
14,"Jacob Mayer, 2 Rector",Real Estate,New York,New York,"Jacob Mayer,",2 Rector,,"2 Rector, New York, New York",40.70809295,-74.01315808940993
14,"Max Mayer, 115 Broadway",Real Estate,New York,New York,"Max Mayer,",115 Broadway,,"115 Broadway, New York, New York",40.708938849999996,-74.01147228510186
14,"Jacob HW. Mayers, 138 Broadway",Real Estate,New York,New York,"Jacob HW. Mayers,",138 Broadway,,"138 Broadway, New York, New York",40.7101234,-73.9636585
14,"Mayers  Tigner, 821 W. 94th",Real Estate,New York,New York,"Mayers  Tigner,",821 W. 94th,,"821 W. 94th, New York, New York",40.71714229669933,-73.74811705410683
14,"Maze Realty Co., 148 B. 49th",Real Estate,New York,New York,"Maze Realty Co.,",148 B. 49th,,"148 B. 49th, New York, New York",40.766163950000006,-73.9972417
14,"E. E. Meacham  Son, 13 Park row",Real Estate,New York,New York,"E. E. Meacham  Son,",13 Park row,,"13 Park row, New York, New York",40.7113843,-74.0077187
14,"A. W. Mead, 986 6th ave.",Real Estate,New York,New York,"A. W. Mead,",986 6th ave.,,"986 6th ave., New York, New York",40.7513108,-73.9865594
14,"H. V. Mead  Co., 493 sth ave.",Real Estate,New York,New York,"H. V. Mead  Co.,",493 sth ave.,,"493 sth ave., New York, New York",43.1461759,-77.6057231
14,"John C. Mead, 245 Broadway",Real Estate,New York,New York,"John C. Mead,",245 Broadway,,"245 Broadway, New York, New York",42.8109861,-73.9437462
14,"Mark C. Meagher, Marbridge building.",Real Estate,New York,New York,"Mark C. Meagher, Marbridge building.",, Marbridge building,"Marbridge building, New York, New York",,
14,"Mears  Fraser, 110 W. 84th",Real Estate,New York,New York,"Mears  Fraser,",110 W. 84th,,"110 W. 84th, New York, New York",40.78526810204082,-73.97359002040817
14,"Mecca Realty Co., Broadway  4sth",Real Estate,New York,New York,"Mecca Realty Co., Broadway",4sth,,"4sth, New York, New York",,
14,"L. Meckes, 950 Ogden ave.",Real Estate,New York,New York,"L. Meckes,",950 Ogden ave.,,"950 Ogden ave., New York, New York",40.831722,-73.929945
14,"Abe Mecklenburg, 114 BE, 13th",Real Estate,New York,New York,"Abe Mecklenburg,","114 BE, 13th",,"114 BE, 13th, New York, New York",,
14,"Medford Realty Co., Broadway  1634",Real Estate,New York,New York,"Medford Realty Co., Broadway",1634,,"1634, New York, New York",42.8987906,-78.8141744
14,"Samuel Medlin, 33 Charles",Real Estate,New York,New York,"Samuel Medlin,",33 Charles,,"33 Charles, New York, New York",42.1582885,-77.07907159999999
14,"Geo. T. Meech, 1631 Broadway",Real Estate,New York,New York,"Geo. T. Meech,",1631 Broadway,,"1631 Broadway, New York, New York",40.7366895,-73.677113203125
14,"C. M. Meek, 81 Nassau",Real Estate,New York,New York,"C. M. Meek,",81 Nassau,,"81 Nassau, New York, New York",40.65752835,-73.721730183459
14,"Jesse T. Meeker, 1170 Broadway",Real Estate,New York,New York,"Jesse T. Meeker,",1170 Broadway,,"1170 Broadway, New York, New York",40.744924600000004,-73.98859595269975
14,"John J, Meenan, 217 W, 126th",Real Estate,New York,New York,"John J, Meenan,","217 W, 126th",,"217 W, 126th, New York, New York",42.788678950000005,-73.67384890000001
14,"Wm. H Mobhlich, 99 Nassau",Real Estate,New York,New York,"Wm. H Mobhlich,",99 Nassau,,"99 Nassau, New York, New York",40.733164599999995,-73.69772502651516
14,"Meister  Bache Rity Co., 220 Broadway",Real Estate,New York,New York,"Meister  Bache Rity Co.,",220 Broadway,,"220 Broadway, New York, New York",40.66638965,-73.72739895018498
14,"Ferdinand H. Mola, 96 Broadway",Real Estate,New York,New York,"Ferdinand H. Mola,",96 Broadway,,"96 Broadway, New York, New York",40.7102956,-73.9651764
14,"Melroze Realty Co., 582 DB. 180th",Real Estate,New York,New York,"Melroze Realty Co.,",582 DB. 180th,,"582 DB. 180th, New York, New York",,
14,"Louls F. Menage, 80 Church",Real Estate,New York,New York,"Louls F. Menage,",80 Church,,"80 Church, New York, New York",40.6184432,-73.73960520625553
14,"D. J. Mendelson, tee cneelen",Real Estate,New York,New York,"D. J. Mendelson, tee cneelen",,,,,
14,"H. Mendelson, 7056 eatchester ave.",Real Estate,New York,New York,"H. Mendelson,",7056 eatchester ave.,,"7056 eatchester ave., New York, New York",,
14,"Julius Mendelson, 36 N2ssau",Real Estate,New York,New York,"Julius Mendelson,",36 N2ssau,,"36 N2ssau, New York, New York",,
14,"MoenkenKraus Rity  Constr. Co., 535 E 75th",Real Estate,New York,New York,"MoenkenKraus Rity  Constr. Co.,",535 E 75th,,"535 E 75th, New York, New York",40.76852206122449,-73.95142383673469
14,Wm. Menstell  Co.. 402 BD. 52d,Real Estate,New York,New York,Wm. Menstell  Co..,402 BD. 52d,,"402 BD. 52d, New York, New York",,
14,"Geo. W. Merser  Son, 266 W. 23d",Real Estate,New York,New York,"Geo. W. Merser  Son,",266 W. 23d,,"266 W. 23d, New York, New York",,
14,"T. Merkt, 292 W. 142d",Real Estate,New York,New York,"T. Merkt,",292 W. 142d,,"292 W. 142d, New York, New York",41.563124311453855,-73.66493536415585
14,"Merril Investment Co., 761 Amat ave.",Real Estate,New York,New York,"Merril Investment Co.,",761 Amat ave.,,"761 Amat ave., New York, New York",,
14,"Payaon McL. Merrill, 481 5th ave.",Real Estate,New York,New York,"Payaon McL. Merrill,",481 5th ave.,,"481 5th ave., New York, New York",40.6676747,-73.98724795000001
14,"Hiram Merritt, 63 3d ave.  F",Real Estate,New York,New York,"Hiram Merritt,",63 3d ave.  F,,"63 3d ave.  F, New York, New York",,
14,"Huge Messur, 643 EB. 170th",Real Estate,New York,New York,"Huge Messur,",643 EB. 170th,,"643 EB. 170th, New York, New York",,
14,"H. TY. Metcalfe  Sons, 171 Broadway",Real Estate,New York,New York,"H. TY. Metcalfe  Sons,",171 Broadway,,"171 Broadway, New York, New York",40.637336000000005,-74.11723105
14,"Metropolis Extension Co., 87 Nassau",Real Estate,New York,New York,"Metropolis Extension Co.,",87 Nassau,,"87 Nassau, New York, New York",40.65423745,-73.72067983838777
14,"Metropolis Terminal Rity Co., 72 W, seth",Real Estate,New York,New York,"Metropolis Terminal Rity Co.,","72 W, seth",,"72 W, seth, New York, New York",40.669827350000006,-73.9049656542617
14,"Sera an Ave. Rity Co,, 41 Park row",Real Estate,New York,New York,"Sera an Ave. Rity Co,,",41 Park row,,"41 Park row, New York, New York",40.711599199999995,-74.00621595055304
14,"Metuchen Rity  Imp. Co., 26 Cortlandt",Real Estate,New York,New York,"Metuchen Rity  Imp. Co.,",26 Cortlandt,,"26 Cortlandt, New York, New York",41.3067333,-73.9013656
14,"Benj. F. Meyer, 500 5th ave. .",Real Estate,New York,New York,"Benj. F. Meyer,",500 5th ave. .,,"500 5th ave. ., New York, New York",40.7539205,-73.98118169816303
14,MeyerCord Co.. 62 William,Real Estate,New York,New York,MeyerCord Co..,62 William,,"62 William, New York, New York",40.9334731,-73.8842684
14,"MeyerGatling Tee Co., 49 Liberty",Real Estate,New York,New York,"MeyerGatling Tee Co.,",49 Liberty,,"49 Liberty, New York, New York",41.7536762,-74.702596
14,"Geo. Meyer, 1102 x ave.",Real Estate,New York,New York,"Geo. Meyer,",1102 x ave.,,"1102 x ave., New York, New York",,
14,"Henry 8. Meyer, 2 Broadway",Real Estate,New York,New York,Henry,"8. Meyer, 2 Broadway",,"8. Meyer, 2 Broadway, New York, New York",,
14,"John H. Meyer, 414 BH. biat",Real Estate,New York,New York,"John H. Meyer,",414 BH. biat,,"414 BH. biat, New York, New York",,
14,"Max Meyer, 115 Broadway",Real Estate,New York,New York,"Max Meyer,",115 Broadway,,"115 Broadway, New York, New York",40.708938849999996,-74.01147228510186
14,Nathan wee 21 B. 76th,Real Estate,New York,New York,Nathan wee,21 B. 76th,,"21 B. 76th, New York, New York",40.71776438009443,-73.83416725386508
14,"Oscar R. Meyer, 49 Liberty",Real Estate,New York,New York,"Oscar R. Meyer,",49 Liberty,,"49 Liberty, New York, New York",41.7536762,-74.702596
14,"Werner A. Meyer, 27 2d ave.",Real Estate,New York,New York,"Werner A. Meyer,",27 2d ave.,,"27 2d ave., New York, New York",,
14,"M. H. Meyers, 2521 sth ave.",Real Estate,New York,New York,"M. H. Meyers,",2521 sth ave.,,"2521 sth ave., New York, New York",41.589649,-73.9213516
14,"Chas. 8S. Meyerson, 83 B. 114th",Real Estate,New York,New York,Chas.,"8S. Meyerson, 83 B. 114th",,"8S. Meyerson, 83 B. 114th, New York, New York",,
14,F. yy. wey aches. 200 6th ave.,Real Estate,New York,New York,F. yy. wey aches.,200 6th ave.,,"200 6th ave., New York, New York",40.726566500000004,-74.0031024121806
14,"Midland Holding Co., 146 W. 46th",Real Estate,New York,New York,"Midland Holding Co.,",146 W. 46th,,"146 W. 46th, New York, New York",40.77036064812346,-73.90243196275053
14,"Midlothian Co., 128 Broadway",Real Estate,New York,New York,"Midlothian Co.,",128 Broadway,,"128 Broadway, New York, New York",42.6854307,-73.73105165144563
