eid,employment,industry,lat,lon,moved,id_y,id_x,region_comb_nr,cell_region,triangle_id,employment_750m,employment_cluster
20915778,2,237210,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
6716411,4,516210,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7310.0,True
963026224,1,813920,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7313.0,True
963977892,3,813410,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7311.0,True
51279160,2,531312,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
789411944,4,516210,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7310.0,True
69560805,6,516210,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7308.0,True
64404186,2,523910,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
15580243,2,523940,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
2825093,1,541330,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7313.0,True
28593866,1,523150,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7313.0,True
18041407,1,561499,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7313.0,True
21726543,2,541110,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
784239683,2,541110,3590897.4704269203,430993.2825579295,9999,134,132,171,38055,4,7312.0,True
59858317,5,457210,3590897.4704269203,430993.2825579295,2018,134,132,171,38055,4,7309.0,True
884851200,1,541990,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7937.0,True
33605815,2,523940,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7936.0,True
108206038,1,541330,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7937.0,True
15309031,3,621111,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7935.0,True
16131346,50,424720,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7888.0,True
63945290,2,541618,3590764.9626202313,430917.1738599977,9999,134,132,81,43070,6,7936.0,True
619435824,2,524210,3590852.934846383,431021.1751207141,2011,134,132,120,46066,6,7488.0,True
4601811,4,541110,3590852.9994579293,431011.7759603445,2004,134,132,69,46066,6,7451.0,True
98328110,10,516210,3590852.9994579293,431011.7759603445,2006,134,132,69,46066,6,7445.0,True
9447041,1,213112,3590852.9994579293,431011.7759603445,2006,134,132,69,46066,6,7454.0,True
28421753,5,541110,3590852.9994579293,431011.7759603445,2014,134,132,69,46066,6,7450.0,True
157594391,5,711130,3590852.9994579293,431011.7759603445,1997,134,132,69,46066,6,7450.0,True
23542390,2,541611,3590852.9994579293,431011.7759603445,2013,134,132,69,46066,6,7453.0,True
68925221,11,541219,3590853.064078281,431002.3767998839,2010,134,132,63,46066,5,7445.0,True
126467331,75,517111,3590797.5723135364,431011.3949206765,2003,134,132,124,56083,6,7634.0,True
177768108,4,512131,3590775.65998826,430973.6455731368,9999,134,132,134,60090,6,7858.0,True
879945665,1,926150,3590763.476776663,431133.3564571916,1999,134,132,284,62099,7,7647.0,True
969350656,2,813319,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6823.0,True
81078891,301,921110,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6524.0,True
117679326,1,921110,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6824.0,True
808093947,16,925110,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6809.0,True
784829335,2,921190,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6823.0,True
804506025,9,541350,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6816.0,True
781411814,3,921190,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6822.0,True
804506249,1,445298,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6824.0,True
147021849,59,921130,3590983.832725964,431332.25764234713,9999,134,133,369,19026,2,6766.0,True
789983660,1,561612,3590917.8993738466,431247.21063954907,9999,134,133,166,27037,4,6929.0,True
5094279,5,624120,3590917.8993738466,431247.21063954907,9999,134,133,166,27037,4,6925.0,True
27343916,8,721110,3590995.626184063,431228.9442488946,9999,134,133,235,32047,3,6918.0,True
95224010,20,561599,3590995.626184063,431228.9442488946,9999,134,133,235,32047,3,6906.0,True
48163511,1,813110,3590896.2439705348,431171.8658038089,9999,134,133,188,36053,4,7098.0,True
791617863,3,541110,3590896.2439705348,431171.8658038089,9999,134,133,188,36053,4,7096.0,True
61071862,1,541990,3590896.2439705348,431171.8658038089,9999,134,133,188,36053,4,7098.0,True
23960516,10,524291,3590896.2439705348,431171.8658038089,9999,134,133,188,36053,4,7089.0,True
2696568,2,713990,3590829.7314044167,431171.40961101104,9999,134,133,87,36067,5,7539.0,True
845618409,3,459420,3590829.7314044167,431171.40961101104,9999,134,133,87,36067,5,7538.0,True
23402578,2,238170,3590862.9232247253,431181.0368549265,9999,134,133,71,37054,5,7132.0,True
839243102,4,721110,3590862.9232247253,431181.0368549265,9999,134,133,71,37054,5,7130.0,True
7928432,1,445298,3590917.9637747104,431237.8115436382,9999,134,133,169,38055,4,6934.0,True
53128611,1,621340,3590917.9637747104,431237.8115436382,9999,134,133,169,38055,4,6934.0,True
829797856,1,541921,3590829.344766572,431227.80468735175,9999,134,133,72,42062,5,7414.0,True
181170028,368,491110,3590774.239809629,431180.4286876536,9999,134,133,81,43070,6,7253.0,True
45614009,2,711510,3590774.239809629,431180.4286876536,9999,134,133,81,43070,6,7619.0,True
120761759,11,921130,3590774.239809629,431180.4286876536,9999,134,133,81,43070,6,7610.0,True
65680025,1,541213,3590774.239809629,431180.4286876536,9999,134,133,81,43070,6,7620.0,True
618694368,12,922110,3590774.239809629,431180.4286876536,9999,134,133,81,43070,6,7609.0,True
6716569,3,531120,3590773.5313183744,431283.8202286372,9999,134,133,124,56083,6,7484.0,True
68386374,9,449121,3590784.2307421262,431340.29145370447,2016,134,133,324,66097,7,7356.0,True
620273052,1,813110,3591004.39838196,431567.384630224,9999,134,134,388,17023,2,5678.0,True
618563931,3,445110,3591004.911447202,431492.19254936185,9999,134,134,246,17023,3,6478.0,True
4790672,2,813110,3590960.377278926,431520.08697953995,9999,134,134,225,18025,3,6309.0,True
140248050,11,238350,3590982.355744338,431548.43537202786,9999,134,134,225,18025,2,6170.0,True
70068515,34,236115,3590960.5055796145,431501.28887588915,2002,134,134,224,28039,3,6487.0,True
119884554,5,423710,3590850.2291121976,431415.93977532175,9999,134,134,96,36052,5,6703.0,True
6716501,3,321918,3590872.0788843874,431463.08697745093,9999,134,134,71,37054,5,6660.0,True
8035446,6,423220,3590872.0788843874,431463.08697745093,9999,134,134,71,37054,5,6657.0,True
112314369,6,335999,3590827.737187415,431462.7841374334,9999,134,134,73,47068,5,6549.0,True
98780869,1,813110,3590825.943231914,431725.96105531015,9999,134,135,72,42062,5,4569.0,True
2248518,2,813110,3590825.943231914,431725.96105531015,9999,134,135,72,42062,5,4568.0,True
164970089,10,561730,3590858.943778448,431763.78388496017,9999,134,135,63,46066,5,4208.0,True
84283415,6,811114,3590814.602095615,431763.48237498465,9999,134,135,122,57084,6,4240.0,True
12827305,1,541990,3590791.984093682,431829.1260553951,9999,134,135,324,66097,7,3661.0,True
45634315,2,611699,3590957.563574376,431933.645169789,9999,134,136,187,39056,4,1166.0,False
159642297,4,611110,3590957.563574376,431933.645169789,9999,134,136,187,39056,4,1164.0,False
859679917,1,519210,3590775.6926331804,432599.7860802503,9999,134,138,335,70105,7,483.0,False
159642255,9,611110,3590775.6926331804,432599.7860802503,9999,134,138,335,70105,7,475.0,False
84876221,3,813110,3590885.1600545775,432807.3108770149,9999,134,139,0,0,1,441.0,False
783669968,2,813110,3590885.1600545775,432807.3108770149,9999,134,139,0,0,1,442.0,False
21805548,1,561990,3590951.106457099,432892.3475889943,9999,134,139,16,9010,1,475.0,False
23572152,2,561110,3590894.424059371,433079.9587213978,9999,134,140,8,9010,1,789.0,False
116533548,2,621210,3590905.2588190595,433117.62896027335,9999,134,140,13,9010,1,828.0,False
24528868,4,622310,3590949.8510976336,433080.3283484889,9999,134,140,368,19026,2,761.0,False
16525120,1,561990,3590971.833913387,433108.6732493617,9999,134,140,368,19026,2,768.0,False
45471012,2,325998,3590928.1192555605,433014.38708980306,9999,134,140,172,28039,3,726.0,False
72163151,2,311520,3590928.621468138,432939.1946191539,9999,134,140,188,36053,4,503.0,False
960965234,4,459420,3590883.965885556,432985.89379813516,9999,134,140,71,37054,4,623.0,False
60387822,2,561990,3590805.8034901633,433069.96815651865,9999,134,140,325,56083,7,688.0,False
24114567,1,541990,3590773.174584224,432975.7543186975,9999,134,140,135,60090,6,673.0,False
19255672,1,813110,3590980.85653986,433418.914284971,9999,134,141,24,2012,1,1059.0,False
9627826,1,111998,3590892.17330608,433418.3258699352,9999,134,141,39,7007,1,1055.0,False
17966666,3,624190,3591003.401689298,433362.66749689763,9999,134,141,389,22032,2,1012.0,False
8284470,1,111998,3590982.4183728104,433183.9391873572,9999,134,141,183,24041,4,841.0,False
87535477,1,561990,3590893.7351185423,433183.34869540646,9999,134,141,198,36053,4,823.0,False
179001347,1,561990,3590893.359781679,433239.743222245,9999,134,141,173,37054,4,826.0,False
118768048,1,561499,3590926.615998881,433239.96446827735,9999,134,141,171,38055,4,848.0,False
7174963,1,561499,3590960.2475582026,433183.7915631471,9999,134,141,195,40060,4,789.0,False
17667669,2,541213,3590760.3349284893,433238.85825643624,9999,134,141,144,55082,6,932.0,False
10150872,1,541618,3590793.0911907395,433314.2729403974,9999,134,141,124,56083,7,884.0,False
38714791,4,621111,3590793.5911394437,433239.07949514035,9999,134,141,122,57084,6,846.0,False
24524602,1,111998,3590792.841427698,433351.86966094,9999,134,141,324,66097,7,889.0,False
34814140,4,621111,3590957.2537090494,433634.94469963154,2008,134,142,17,1001,1,1043.0,False
946712767,4,621111,3590957.2537090494,433634.94469963154,2014,134,142,17,1001,1,1043.0,False
556584142,2,524210,3591001.7818417936,433607.0410144405,9999,134,142,389,17024,2,1019.0,False
132595971,2,445291,3590957.4402302937,433606.74763444805,9999,134,142,15,19026,2,1070.0,False
84019012,1,541410,3590946.9148661294,433522.08299627574,9999,134,142,223,28039,3,1056.0,False
967411161,1,541213,3590757.5921973744,433652.42350736447,9999,134,142,284,62099,7,963.0,False
79987865,3,531390,3590966.663983361,433888.7912844776,9999,134,143,17,1001,1,880.0,False
609005046,4,531110,3590934.7722133254,433681.7932839141,9999,134,143,199,36053,4,1058.0,False
883005639,2,531110,3590965.056963672,434133.1654864194,2000,134,144,17,1001,2,726.0,False
13418353,3,812990,3590965.056963672,434133.1654864194,9999,134,144,17,1001,2,725.0,False
610596285,1,561990,3590954.403639664,434067.2996019146,9999,134,144,225,18025,2,766.0,False
824805217,2,112990,3590998.436561686,434114.5858259307,9999,134,144,389,22032,2,810.0,False
6954320,1,441227,3590763.434106647,441632.64386718394,9999,134,174,344,55081,7,0.0,False
31597878,2,611692,3591159.6584419864,412957.25098999834,9999,135,60,11,9010,1,35.0,False
87960766,2,424720,3591159.6584419864,412957.25098999834,2004,135,60,11,9010,1,35.0,False
29257610,2,484121,3591159.6584419864,412957.25098999834,9999,135,60,11,9010,1,35.0,False
32113002,11,332420,3591182.5639259582,412872.8507000938,9999,135,60,223,28039,3,26.0,False
119922156,1,513199,3591070.7318891706,418258.0207891192,9999,135,81,276,61091,8,415.0,False
18888138,2,424310,3591069.2787217638,418436.60517757,9999,135,82,124,56083,6,451.0,False
166309489,3,444180,3591187.8095440147,423080.9757505905,2005,135,100,30,13018,1,183.0,False
78838025,9,236220,3591231.575532678,423156.50718108506,9999,135,101,174,28039,3,179.0,False
361560717,9,624190,3591137.514543842,425336.48086624715,9999,135,109,14,8009,1,1177.0,False
49644458,16,423690,3591227.7393064527,425130.3648191309,9999,135,109,183,24041,4,1052.0,False
827027962,10,424990,3591104.9578494695,425242.2432089543,9999,135,109,321,53079,7,1124.0,False
966819372,2,813211,3591214.483965181,425421.6485104412,9999,135,110,176,23033,3,1142.0,False
927550053,22,484121,3591214.483965181,425421.6485104412,9999,135,110,176,23033,3,1122.0,False
25938168,17,315250,3591203.7478662245,425374.57148914353,1993,135,110,194,41061,4,1161.0,False
19019542,2,523910,3591113.040434952,425646.4831459039,9999,135,111,71,37054,5,1281.0,False
787399583,200,311821,3591113.040434952,425646.4831459039,9999,135,111,71,37054,5,1083.0,False
169960825,20,312112,3591090.2429895108,425730.9100980649,2001,135,111,122,57084,6,1266.0,False
949856884,12,325998,3591090.2429895108,425730.9100980649,1999,135,111,122,57084,6,1274.0,False
25966792,25,561730,3591034.0508286282,425833.88970743975,2002,135,111,331,68100,7,1204.0,False
143723109,2,811121,3591154.672907057,426013.3712588891,2011,135,112,3,6006,2,1182.0,False
14291026,2,811121,3591233.1036333954,425901.15677131014,9999,135,112,183,24041,3,856.0,False
809742026,4,441110,3591233.1036333954,425901.15677131014,9999,135,112,183,24041,3,854.0,False
788849953,12,484121,3591010.977494655,425955.91410097637,9999,135,112,145,55081,6,1175.0,False
22380860,2,488410,3591077.559799007,425947.0058585275,9999,135,112,69,57084,6,1166.0,False
804505225,2,561990,3591218.9726536125,426314.62639311916,9999,135,113,15,19026,2,1060.0,False
24489381,1,624410,3591230.0581429843,426314.70780077943,9999,135,113,368,19026,2,1046.0,False
848964503,1,561990,3591151.0810586317,426502.11708508,9999,135,114,361,0,2,1176.0,False
28224716,2,561990,3591194.528756326,426624.6277568244,9999,135,114,41,7007,1,1137.0,False
61985062,1,238310,3591216.905960527,426596.59320914565,9999,135,114,22,11013,1,1130.0,False
49504689,1,236115,3591029.8296017493,426407.23321105854,9999,135,114,81,43070,6,1339.0,False
794935820,1,561990,3591029.898538029,426397.8341401109,9999,135,114,81,43070,6,1339.0,False
49503817,1,339950,3591051.380540216,426491.9872585415,9999,135,114,124,56083,6,1346.0,False
884885786,1,238320,3591029.760674275,426416.6322819103,9999,135,114,130,58085,6,1341.0,False
176665748,1,561990,3591073.276167769,426529.74578592257,9999,135,114,324,66097,7,1359.0,False
116199774,1,541990,3591083.880142231,426595.6200735527,9999,135,114,272,73110,8,1215.0,False
620207886,2,493110,3591215.669748696,426765.773257457,9999,135,115,225,18025,2,1108.0,False
22703401,2,561990,3591216.287497984,426681.1832371679,9999,135,115,176,23033,3,1107.0,False
25287094,2,531210,3591216.287497984,426681.1832371679,9999,135,115,176,23033,3,1107.0,False
6718417,3,531130,3591147.9919463196,426925.0699949864,9999,135,116,71,37054,4,1062.0,False
847863177,1,236115,3591222.4509516256,427357.9834385843,9999,135,117,26,2012,1,1287.0,False
826083003,2,561990,3591234.285452662,427254.6761843643,9999,135,117,225,18025,3,1276.0,False
54800695,2,531210,3591212.728124512,427169.92547017726,9999,135,117,176,23033,4,1263.0,False
800668118,1,541990,3591145.8060925994,427225.83639141807,9999,135,117,168,27037,4,1130.0,False
940414936,1,111998,3591190.4207437327,427188.56236033054,9999,135,117,175,38055,4,1113.0,False
24454794,1,561990,3591187.4961678954,427592.71528276365,9999,135,118,11,9010,1,1764.0,True
113044569,1,561622,3591244.349797315,427395.7393624813,9999,135,118,183,24041,4,1280.0,False
45699132,1,541512,3591244.349797315,427395.7393624813,9999,135,118,183,24041,4,1280.0,False
90068847,2,518210,3591054.6061592484,427572.9573071223,9999,135,118,275,61091,7,2075.0,True
616677563,2,459110,3591185.397852668,427884.0812349359,9999,135,119,41,7007,1,2266.0,True
140475083,1,459510,3591108.0022558146,427855.326612242,2005,135,119,14,8009,8,2305.0,True
6719864,1,812112,3591108.0698369606,427845.9276389892,2009,135,119,14,8009,8,2308.0,True
9669655,1,445298,3591175.258959337,427752.4168045833,2013,135,119,223,28039,3,2287.0,True
85175107,50,522130,3591074.9486173606,427826.8904927796,1997,135,119,276,61091,8,2235.0,True
557174232,20,624190,3591052.845286361,427817.33200213546,2007,135,119,275,66097,7,2267.0,True
967453267,2,339930,3591052.845286361,427817.33200213546,2010,135,119,275,66097,7,2285.0,True
806127861,6,488510,3591052.845286361,427817.33200213546,2009,135,119,275,66097,7,2281.0,True
196410872,12,621391,3591052.845286361,427817.33200213546,1997,135,119,275,66097,7,2275.0,True
56233336,2,522220,3591052.845286361,427817.33200213546,2009,135,119,275,66097,7,2285.0,True
58385142,1,611692,3591052.845286361,427817.33200213546,2009,135,119,275,66097,7,2286.0,True
783113009,3,522310,3591119.358103126,427817.81046263356,9999,135,119,274,73110,8,2306.0,True
197595635,2,315990,3591119.358103126,427817.81046263356,9999,135,119,274,73110,8,2307.0,True
3506347,2,531210,3591119.358103126,427817.81046263356,9999,135,119,274,73110,8,2307.0,True
804893969,2,444120,3591195.0666891215,428081.5375737061,9999,135,120,16,1001,1,2288.0,True
53601950,2,531210,3591162.0798199303,428043.7035333684,9999,135,120,9,6006,1,2267.0,True
927855767,2,713990,3591117.4010555823,428090.3803558543,9999,135,120,14,8009,8,2284.0,True
24039484,4,722410,3591117.4010555823,428090.3803558543,9999,135,120,14,8009,8,2282.0,True
85171168,10,541618,3591172.693694671,428109.5753900076,2006,135,120,14,8009,1,2292.0,True
112329110,2,812199,3591161.8776559876,428071.9002911556,2004,135,120,11,9010,1,2274.0,True
25127363,1,459420,3591161.8776559876,428071.9002911556,9999,135,120,11,9010,1,2275.0,True
364534875,1,812199,3591172.8957532793,428081.378664503,2003,135,120,11,9010,1,2288.0,True
808989545,4,812112,3591172.8957532793,428081.378664503,9999,135,120,11,9010,1,2285.0,True
10217189,5,459999,3591194.864629851,428109.73423689744,9999,135,120,11,9010,1,2310.0,True
836888446,1,459510,3591194.9993272256,428090.93646152935,9999,135,120,16,9010,1,2303.0,True
164971277,2,812112,3591194.7299676975,428128.53201188997,9999,135,120,40,13018,1,2315.0,True
601823651,1,459999,3591195.5384689453,428015.74535631237,9999,135,120,225,18025,2,2233.0,True
789243511,1,531210,3591195.268827642,428053.34090966964,9999,135,120,368,19026,2,2287.0,True
21854063,2,445291,3591195.268827642,428053.34090966964,9999,135,120,368,19026,2,2286.0,True
614130586,7,238910,3591195.268827642,428053.34090966964,9999,135,120,368,19026,2,2281.0,True
6985304,4,311520,3591174.0422489857,427921.59720404225,9999,135,120,171,38055,4,2237.0,True
622139074,16,522130,3591041.084144768,427911.24261372583,9999,135,120,81,43070,5,2290.0,True
112283077,1,812112,3591171.4158304897,428288.15463199373,9999,135,121,12,6006,2,2660.0,True
102027419,6,561320,3591227.1791338753,428241.5564897787,9999,135,121,225,18025,3,2615.0,True
16663875,2,621399,3591227.1791338753,428241.5564897787,9999,135,121,225,18025,3,2619.0,True
116533647,4,621210,3591250.0899891537,428138.32786452374,9999,135,121,183,24041,4,2303.0,True
785196536,6,813110,3591182.8372683073,428241.2393758387,9999,135,121,223,28039,3,2711.0,True
963244806,1,813110,3591182.8372683073,428241.2393758387,9999,135,121,223,28039,3,2716.0,True
164971368,3,541921,3591161.4062483134,428137.6927227114,2003,135,121,98,36052,4,2302.0,True
845783161,1,458110,3591172.491715311,428137.77211467107,9999,135,121,98,36052,4,2324.0,True
848668943,4,457120,3591149.9170618406,428194.0069023977,9999,135,121,173,37054,4,2293.0,True
965901403,2,532120,3591149.9170618406,428194.0069023977,9999,135,121,173,37054,4,2295.0,True
21935416,3,211120,3591150.18617305,428156.4111884873,1994,135,121,188,37054,4,2307.0,True
105244172,3,812112,3591161.2043485334,428165.8894776881,1995,135,121,71,37054,4,2310.0,True
945511293,3,445291,3591183.3079995075,428175.4470968813,9999,135,121,171,38055,4,2326.0,True
58001067,1,459420,3591194.5953407665,428147.32978651056,9999,135,121,199,41061,4,2325.0,True
11508651,2,811111,3591194.5953407665,428147.32978651056,9999,135,121,199,41061,4,2324.0,True
3448441,2,524210,3591016.555297102,428240.05022974324,9999,135,121,143,55082,6,2296.0,True
12212086,1,811310,3591169.07019129,428617.11630537885,9999,135,122,14,8009,1,2238.0,True
784240400,1,541219,3591236.3190090824,428514.2022269994,1998,135,122,225,18025,3,2447.0,True
61197335,2,561990,3591025.6282744235,428522.1007244685,9999,135,122,124,56083,7,2388.0,True
783802515,3,541922,3591024.8923483924,428625.4901507419,9999,135,122,284,62099,8,2255.0,True
122456598,1,238340,3591113.375502037,428654.31781631924,9999,135,123,91,36067,5,2152.0,True
114564789,1,811210,3591132.0832394473,429143.21990471013,9999,135,124,41,7007,8,1057.0,False
53636124,30,611110,3591244.067389979,428984.2226714343,9999,135,124,234,17038,3,1258.0,False
100509371,276,611110,3591244.067389979,428984.2226714343,9999,135,124,234,17038,3,1012.0,False
966729142,9,611110,3591244.067389979,428984.2226714343,9999,135,124,234,17038,3,1279.0,False
102463213,35,522130,3591144.4978724127,428955.31978831836,9999,135,124,173,37054,4,1688.0,True
13481834,2,445292,3591032.314152895,429142.5153918794,9999,135,124,284,62099,8,1154.0,False
62197817,1,236118,3591043.399606263,429142.5936702186,9999,135,124,298,62099,8,1149.0,False
34512212,2,561990,3591219.242665727,429360.0195915344,9999,135,125,17,1001,1,965.0,False
53684352,1,561730,3591219.904796848,429266.0311459964,9999,135,125,225,18025,3,963.0,False
63034319,1,236115,3591064.907252915,429236.7401390086,9999,135,125,122,57084,6,1124.0,False
49506505,1,561499,3591173.1834434876,429604.0784165899,9999,135,126,13,9010,1,831.0,False
21695314,1,484110,3591240.752320784,429454.1639066647,9999,135,126,236,32047,3,870.0,False
962300203,3,445110,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1017.0,False
787187728,1,812199,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1019.0,False
16671183,3,541213,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1017.0,False
34990916,2,621399,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1018.0,False
783803182,2,812111,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1018.0,False
929540110,3,445110,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1017.0,False
45474981,1,561499,3591107.925176837,429425.0318053239,9999,135,126,71,37054,5,1019.0,False
784250797,1,449210,3591163.2863326813,429434.82054427225,9999,135,126,173,37054,4,986.0,False
618039908,1,541320,3591051.837304866,429518.63195479615,9999,135,126,124,56083,6,1104.0,False
14213873,1,238210,3591106.8026410253,429584.8138962273,9999,135,126,272,73110,8,1015.0,False
45490739,2,561990,3591039.3015979785,429725.3322607925,9999,135,127,122,57084,6,1018.0,False
831522656,1,111219,3591126.407917888,429951.5274842875,9999,135,128,71,37054,5,1009.0,False
946279064,2,238220,3591057.6695006844,430270.62855968176,9999,135,129,124,56083,6,2535.0,True
807709402,1,812990,3591068.167476106,430355.29632092954,9999,135,129,277,61091,8,2944.0,True
164970022,4,541219,3591068.1022461858,430364.6952903069,9999,135,129,276,73110,8,3026.0,True
63319419,2,541213,3591090.2731264345,430364.8491487837,9999,135,129,272,73110,8,2950.0,True
2728459,1,423430,3591090.2731264345,430364.8491487837,9999,135,129,272,73110,8,2951.0,True
49506019,1,541990,3591155.4179590736,430562.6873205922,9999,135,130,9,6006,1,5219.0,True
4805318,2,812112,3591144.3325200654,430562.61060806504,9999,135,130,8,9010,1,5386.0,True
158406830,2,561990,3591222.190835617,430525.5523113323,9999,135,130,225,18025,3,4620.0,True
825786643,17,624410,3591055.714059142,430552.59793760884,9999,135,130,124,56083,7,5879.0,True
164970436,15,813110,3591032.9580989634,430637.0354802324,9999,135,130,284,62099,8,6609.0,True
808517619,2,621210,3591120.6680252817,430778.63221636845,9999,135,131,0,0,6,6815.0,True
928950385,4,621111,3591120.6680252817,430778.63221636845,9999,135,131,0,0,6,6813.0,True
957624026,5,621210,3591120.6680252817,430778.63221636845,9999,135,131,0,0,6,6812.0,True
60801201,3,541110,3591142.7740634484,430788.1840556796,9999,135,131,0,0,2,6810.0,True
603876009,30,624410,3591153.1469011283,430891.6482175228,9999,135,131,29,8009,1,6656.0,True
63365381,26,624410,3591153.1469011283,430891.6482175228,9999,135,131,29,8009,1,6660.0,True
615393050,2,541110,3591142.5148137733,430825.7796252315,2013,135,131,11,9010,1,6821.0,True
43332830,1,459999,3591253.369181863,430826.5438521147,9999,135,131,388,17024,2,5954.0,True
826235116,2,238990,3591242.9321421864,430732.47943658027,9999,135,131,235,17038,3,6026.0,True
191609718,7,722511,3591187.115810304,430788.4899100669,9999,135,131,225,18025,2,6784.0,True
111576534,3,541110,3591231.2631069194,430816.992195882,1995,135,131,225,18025,2,6623.0,True
37299801,2,541618,3591242.607833164,430779.47343365464,9999,135,131,225,18025,3,6031.0,True
110099645,6,621111,3591242.607833164,430779.47343365464,2021,135,131,225,18025,3,6027.0,True
110099355,4,621111,3591242.607833164,430779.47343365464,9999,135,131,225,18025,3,6029.0,True
803343495,2,541110,3591242.607833164,430779.47343365464,9999,135,131,225,18025,3,6031.0,True
800762916,9,621111,3591242.607833164,430779.47343365464,2021,135,131,225,18025,3,6024.0,True
5901203,2,541110,3591242.607833164,430779.47343365464,9999,135,131,225,18025,3,6031.0,True
25938119,5,456110,3591231.0687331534,430845.18862312025,9999,135,131,368,19026,2,6476.0,True
184810468,1,561990,3591210.1302274945,430666.45803758025,9999,135,131,194,40060,4,5926.0,True
99747214,15,812210,3591020.769449443,430796.74198028434,2009,135,131,334,55096,7,6867.0,True
36231483,2,812210,3591065.3056893083,430768.850887919,9999,135,131,124,56083,6,7027.0,True
25941105,22,812210,3591065.3056893083,430768.850887919,9999,135,131,124,56083,6,7007.0,True
27698660,5,621111,3591109.4529298195,430797.3535907838,2014,135,131,264,65095,7,6809.0,True
785221888,1,458110,3591120.4735490396,430806.8289562492,2017,135,131,266,65095,8,6834.0,True
958305559,6,459130,3591086.9580652863,430844.195407787,2008,135,131,272,73110,8,6961.0,True
154677355,11,624190,3591152.112295755,431042.03030509053,9999,135,132,362,0,2,6660.0,True
55296226,2,541611,3591240.214788163,431127.22894209146,9999,135,132,24,2012,2,6525.0,True
9442950,8,423110,3591008.7773987893,430928.2517604836,9999,135,132,81,43070,6,7149.0,True
97978399,8,485210,3591008.7773987893,430928.2517604836,9999,135,132,81,43070,6,7149.0,True
26876964,6,722513,3591041.9690050567,430937.8796606761,9999,135,132,80,48069,5,7223.0,True
828167903,10,921110,3591030.430971165,431003.59632831684,9999,135,132,124,56083,6,6852.0,True
113544642,4,221310,3591030.430971165,431003.59632831684,9999,135,132,124,56083,6,6858.0,True
557174596,15,925110,3591030.430971165,431003.59632831684,2017,135,132,124,56083,6,6847.0,True
23155287,1,445298,3591030.430971165,431003.59632831684,9999,135,132,124,56083,6,6861.0,True
148228989,10,925110,3591030.430971165,431003.59632831684,2017,135,132,124,56083,6,6852.0,True
192208064,11,722511,3591063.4288318953,431041.42084795353,9999,135,132,124,56083,7,6721.0,True
47264103,2,721110,3591029.398075027,431153.9802264214,2012,135,132,284,62099,8,6914.0,True
23060367,1,445132,3591052.0205525532,431088.3395317387,9999,135,132,324,66097,7,6772.0,True
23235903,2,445132,3591052.0205525532,431088.3395317387,9999,135,132,324,66097,7,6771.0,True
113982984,3,531312,3591052.0205525532,431088.3395317387,9999,135,132,324,66097,7,6770.0,True
784793762,11,624190,3591128.07195806,431314.4460170591,9999,135,133,268,4004,8,6298.0,True
5421948,2,813110,3591194.520209707,431324.3001447494,9999,135,133,368,19026,2,5836.0,True
7861702,1,813110,3591194.520209707,431324.3001447494,9999,135,133,368,19026,2,5837.0,True
64240740,5,811114,3591227.7121795136,431333.926566805,9999,135,133,368,19026,2,5691.0,True
128630860,3,561622,3591095.781706348,431173.23442753346,9999,135,133,86,36067,5,6850.0,True
25335053,2,445298,3591095.781706348,431173.23442753346,9999,135,133,86,36067,5,6851.0,True
16757878,3,459999,3591095.781706348,431173.23442753346,9999,135,133,86,36067,5,6850.0,True
197958028,7,441340,3591106.6737712906,431201.50722389366,9999,135,133,71,37054,5,6753.0,True
